F1,F2,F3,F4,F5,F6,F7,F8,Label
-4.485098416,-7.547968843,-10.43659649,-5.013541451,3.583502043,-13.36774372,-0.348781868,-20.90140906,1
-4.221835612,6.706909602,-3.898424252,-3.914919497,8.196854189,-4.563595702,-11.11819648,-8.66013209,1
-5.159523942,-14.54013384,-1.284557813,-2.516797213,-6.420188351,7.349755188,-10.82290571,-5.758569558,1
-4.135109479,-9.085018825,-5.149550931,-0.230485359,-0.61656055,-9.500563718,-6.207107558,-20.24948504,1
6.062354205,7.287394971,0.984516605,16.76367639,6.225241775,5.762424404,14.07019841,7.562955369,0
-7.459293315,-10.02999745,-10.91091274,-2.972634459,-10.53671928,-0.872548718,-7.562920375,-32.03984931,1
-11.28070663,1.289753042,-4.734332081,-1.94657659,-14.87666039,-3.867802132,-0.084957415,-4.28120107,1
1.248179943,18.69169262,9.910224024,1.435038021,6.880865503,3.637768945,-3.728112208,12.71776781,0
-1.612015717,-10.07548735,-14.6049082,0.273308605,-9.837489575,-8.612313545,-7.684689054,-15.32472046,1
4.595611444,-6.049301091,-5.31681337,-3.64422882,-13.20214547,-16.55223291,-3.594871984,-8.958873984,1
3.84436555,6.525778257,-7.111430606,6.943056085,-6.479198582,0.336579746,9.985989778,-7.385064227,0
20.11019043,0.66900219,17.70154439,-9.587991688,6.028762941,1.265333942,-10.54925621,18.2696524,0
-10.77750668,-10.41913893,-3.255956437,1.183005678,5.668230636,3.172401137,-7.794895608,-22.43134727,1
-0.203530011,-5.897391841,-15.22459316,-1.898908974,1.229081717,-17.98160933,-5.163710574,-7.271415408,1
14.21592618,4.563656434,18.69299082,11.27194176,13.81844955,-6.040541242,2.777327564,3.05248886,0
2.309583654,9.685756381,12.30411642,3.221193568,5.860164268,9.846686781,5.008297091,14.34281451,0
1.524994229,-7.875184138,-22.48325516,-1.278425988,-10.91084906,-18.04214526,-9.603669291,-6.128706723,1
7.363607085,0.769871733,5.520822862,10.02081567,4.656191552,3.396170251,4.848744249,4.824062199,0
17.75652058,6.662127761,16.34622412,6.205803059,-3.288865575,0.18615739,14.63461638,-1.067697161,0
-10.34329534,-3.483039406,-9.454556841,-4.166809166,-5.734160173,-15.55754146,2.417775579,-13.23230725,1
-10.03757301,1.134551712,-10.63435263,-1.943511059,-7.680131049,-1.254112113,-8.811464354,-19.49605643,1
-11.67962266,10.39263141,8.534000941,6.942726664,6.053578993,8.997198577,8.20505449,2.806486697,0
-6.947376783,-3.891491544,-4.969578996,-1.322964754,-2.947025261,-12.36085776,3.190079191,-14.51047584,1
2.535429491,5.878721297,9.3041638,1.035426975,12.00859694,-5.345406072,12.10690526,14.91311016,0
10.01333209,7.304081098,22.14281419,-5.041808292,-0.836089631,1.327006133,1.520765953,-0.786338671,0
-3.827358692,-3.365835321,-0.607922322,-2.675750979,2.673634622,-10.38263239,3.648116541,1.07626148,1
4.78355049,16.71924032,23.74324416,-5.487081811,-3.480366873,3.78134318,3.544070278,5.393499296,0
16.90115825,9.797233786,11.64533667,12.94393147,5.244094093,8.484759355,4.290767864,12.32203644,0
-2.202832813,-12.56079797,-10.00065256,-2.495510408,-9.924547933,-25.59406772,-5.078833846,-7.111825426,1
-5.737268598,-14.48841013,0.611257247,1.128393772,-0.034825904,9.607610892,-10.20540773,-13.88917846,1
4.736925129,-3.620714846,-15.65401676,-1.583104904,-0.76179257,-13.50606659,-13.28225708,5.127374372,1
-8.93963993,-10.18165212,-1.902253704,-2.642614779,-18.76853098,8.677127208,-6.321751616,-4.969552836,1
4.967877995,-0.302931721,-0.468765683,-0.151649863,-0.237286915,0.770303004,2.984138421,-9.720191669,0
0.444698478,13.91529028,-9.330385878,1.490336624,0.946526503,2.89323396,18.86427127,-5.545031496,0
-4.214220375,3.000986178,-7.055027233,-3.201032308,-12.18754589,6.026974293,-10.86120956,-13.56238019,1
10.15211435,8.897688261,-12.45399777,7.498707708,9.601314708,0.043112466,9.791888834,11.17141002,0
-5.967488214,-22.46250797,-4.35532771,-0.618075133,-1.223659701,-17.72009142,-2.77362352,-17.65990126,1
17.60919954,5.478823289,-0.16809248,8.102895209,9.369451998,14.63577602,20.42001712,4.656830816,0
-12.17153486,1.356740865,-12.61716463,-0.277556667,-17.75008382,-5.812854447,-0.221466832,-1.326527437,1
-10.37019256,-4.400269174,-12.88993384,-0.895581093,-11.83313874,-1.970279787,-7.000406844,-0.15795446,1
-9.526016071,-4.951758932,-3.451589326,-2.640731549,2.617859037,-10.69462825,-1.509740968,-19.40733113,1
2.819879102,-4.000652651,-14.07160721,-3.053962195,-6.148974547,-18.53790201,-6.076387087,-18.39182702,1
6.793388414,21.78902578,6.015428162,15.91735512,1.915290756,9.217832256,2.01430663,6.969890537,0
14.06427497,13.2250501,1.824499835,3.024770685,0.008831407,6.494998395,17.37728922,7.926138735,0
6.809858681,7.702326197,1.766082598,5.078514411,1.245122634,-3.785289649,10.53656373,-10.44223135,0
0.717092153,19.08591498,-3.291262499,-1.03417256,6.30267938,-3.149915219,3.628666857,4.763851145,0
-0.309324252,-0.973480139,-21.88487901,-2.665312189,7.222565945,-10.03879875,-8.319374435,-9.654918447,1
2.269656944,0.091223622,-0.817773099,3.154320631,-2.520186304,8.249718726,13.47369161,1.516265957,0
9.899450267,3.493494782,15.67335284,0.474585528,11.83132174,11.10117722,21.25492716,4.027710775,0
18.29442561,5.609377059,7.970993841,8.98473483,-3.2270608,9.389863434,-5.000013025,-1.576321057,0
-3.170730672,7.676145166,16.23804719,0.277188051,2.822603877,-10.83274997,-0.200152695,-14.7549306,1
-3.888338596,-5.013506279,5.348177143,-2.449642113,-10.81380092,-10.93488079,-1.420441821,-2.48052799,1
9.032508741,8.472868466,9.782960765,-0.102660376,-1.860037654,-3.989889422,16.25940529,1.144124858,0
-0.128347032,3.989564471,5.905045847,3.669285819,11.95350135,3.999874805,-4.650654351,-12.91892229,0
-4.658730111,-21.02108788,-11.43968426,-1.084681039,-9.590633296,0.423866794,4.956601656,-18.93643744,1
-6.414079114,-6.606956391,2.053800213,-0.06451759,-20.05057421,-4.433270374,-7.036934894,-3.005167858,1
-7.788199709,-6.849559125,-10.57968662,-1.130757043,-5.377458308,1.490016006,-3.009367931,-18.57764023,1
4.496716432,16.82883426,13.19834846,-0.041527465,2.268928828,11.80301567,-5.860282108,9.054241092,0
17.54895699,12.56641605,14.44819389,0.749332178,-6.428081266,-2.982113343,-6.834877371,-5.806384563,0
7.748356381,6.652383287,6.272855631,3.374454801,6.84179462,6.557025206,3.620955409,3.874175072,0
-4.030987421,-12.33710061,-19.1179709,-1.561495721,-9.157484985,-9.963805974,-7.951245898,-26.02690503,1
-7.133135913,-7.404418962,-19.48667212,-0.892618575,-4.023553944,-22.52292073,-1.221363492,-19.44541826,1
-4.310205208,-10.28132663,-7.316666955,-1.721106997,-0.426303102,-5.432791885,-8.601079458,-18.65892289,1
16.95998382,8.870989768,12.30138934,6.640878344,1.889917749,5.650501651,13.90599762,-2.155537124,0
-4.719816588,-2.4037645,-11.76386483,-2.182692498,-20.65294899,0.729159941,0.899625043,-3.734582028,1
19.60100205,23.70641447,-4.999952228,-3.409147889,14.02956446,2.159071359,12.70949035,2.782836595,0
-6.37023283,8.919120452,8.598532484,8.658362794,-4.731167157,2.945056638,1.556875838,15.04644723,0
9.303667906,19.01434189,14.20792386,7.387662365,4.23478304,12.09397961,19.01090193,1.746006684,0
0.625719629,1.122516446,-10.42663469,0.514141488,-8.512052998,0.103910066,-7.799296307,-15.63063682,1
28.26934224,14.8164625,-2.005542739,-0.722379062,8.132549681,-2.381200132,13.26379997,19.50349279,0
-1.22290076,4.093586793,12.78675922,-2.25150391,1.747481464,1.746233047,14.06525898,8.726168776,0
-7.420342419,-11.26998509,-4.491782896,-1.304444959,-2.561652869,-16.97814879,-6.322100171,-25.13042385,1
5.615001566,10.00673748,9.226385834,10.45134573,8.844178293,1.469576527,11.88795771,22.64465221,0
14.51125355,14.94471092,4.884697639,11.35966487,15.75879618,7.362580941,4.277901213,4.721336108,0
-3.660734283,4.35288141,-4.386818132,-1.927311884,-11.88058323,-4.306680324,-5.737009967,-22.68469413,1
-3.895260773,-6.081749692,-15.66187639,-2.332054102,-8.515738707,-5.596339345,-6.347204657,-15.56171212,1
23.54848152,2.091818468,4.058305986,9.080217843,4.548615172,6.083187,14.87034798,-0.043389194,0
-8.299741967,-6.650962677,1.075755094,-1.276415105,-14.42574397,-8.629794335,-9.462928083,-20.50824199,1
-10.39180437,-15.61541397,-2.726744246,-1.260525592,-12.49413667,-5.691650044,-5.823295259,2.258656113,1
-8.823577587,-4.401798308,-4.892394911,1.627095842,-2.804322686,-24.30242487,-5.715253614,-17.45532132,1
-10.87383634,-0.70237701,9.074141704,4.327763786,16.66647053,0.355493293,-4.568788872,6.433760877,0
-3.689999825,-2.694665933,-5.798836879,-0.27816516,-10.89323832,-9.545438376,-3.824089115,-11.25388812,1
7.990678045,22.62004954,7.014133026,-4.135330984,-3.55761503,3.129476876,4.948026535,24.91145957,0
-7.070895984,1.997644186,-4.203460263,-1.56349507,-10.82178842,11.72777908,-8.266036422,6.537493747,1
11.24456866,3.629348205,7.009677976,-2.440877956,4.096158195,6.735590225,12.05857713,5.632525641,0
-7.676942012,-4.125326411,1.437127317,-3.0898025,-14.90820928,-2.271263553,-4.763250184,-22.46000762,1
-2.787620037,-5.390113895,-9.370428745,-0.381951285,1.455113199,-17.04881466,-0.004911875,-10.32588135,1
0.863401427,-0.939045953,-6.592523846,4.376489486,10.3926345,-1.031055108,1.906385659,10.91870411,0
-6.575685508,-0.008638759,-8.652424382,-3.066078708,-10.54941725,-6.819135129,-5.328349006,-15.24273636,1
10.68397089,12.9654466,11.00628966,-1.578453633,-2.585783079,8.433943825,5.851144169,-0.883487773,0
-0.762553522,9.39083796,3.725773472,2.818106327,7.426051037,11.41421932,9.091920573,10.75614741,0
12.22564644,3.718901299,-2.333075743,8.353947464,3.149961224,1.77380073,18.54520825,14.18551242,0
-1.63614773,-9.84087866,0.038566664,0.729705689,4.03243975,-12.01863221,1.281535478,-24.46910292,1
14.39510262,11.03061022,-0.034703453,0.135902384,6.419006115,0.358813691,12.38011323,14.80466327,0
-1.628036689,-4.766734552,-0.181277455,-2.694160229,-10.31785363,-3.419978521,-5.859661914,-22.02362892,1
9.075639643,3.005121723,6.407219243,5.768073208,3.999573952,4.710442032,10.02706295,8.508706466,0
-8.567442064,7.409841953,-6.460137339,-3.426475246,-0.75961567,-4.419878606,-7.735976598,-5.837282657,1
5.022227866,6.883629995,2.98959177,7.619473294,0.894683369,7.536179108,6.58791568,11.68259737,0
8.277750406,12.21369719,7.87208201,2.777628133,5.037310166,-3.514211575,30.15350757,4.855084231,0
-12.74955614,-5.335519105,-1.031712079,0.575378878,-9.929847602,-7.579926802,0.850775129,-18.03964323,1
-8.769490347,1.872796538,-15.29348742,10.70401807,-3.185579727,1.731603191,4.122854616,19.34417904,0
6.57779266,21.38463031,10.13622758,9.564959775,17.68107188,3.126016746,12.82759549,4.779969123,0
0.350529217,-14.16758731,-14.34739223,-0.549193502,-15.17206687,17.3485716,-6.954651175,-7.810981665,1
10.16497863,2.310111311,13.36891127,-4.992383196,0.802708992,9.702603495,22.44822619,26.76219823,0
-3.972888004,-9.538429977,-7.88376272,-3.087698096,-5.288842273,-1.384836909,-10.67357112,-13.78987637,1
-0.750885257,-18.79428943,-2.715192225,-1.929109401,-12.4034148,-4.771694216,-8.880167164,-14.62950465,1
3.397399993,-4.477718347,-9.817253873,-2.407653586,-1.451069295,-14.47112041,-0.673400091,-28.77046001,1
-3.080954215,-7.065320835,-20.42182256,0.027525701,4.083797614,5.653937644,-4.846898058,-6.77559657,1
-6.18043321,-0.049951001,0.337172525,-1.450439717,-5.135313653,-3.368471648,-9.429512228,0.649740444,1
-0.620367324,9.820101337,-4.754650149,7.35214422,12.89925779,9.402006618,6.726535564,20.0721664,0
7.438294822,10.1983671,7.407749445,9.461030164,-2.996906466,4.007934254,7.783731705,7.51511655,0
3.196391283,15.89108994,19.89561255,-7.953424253,2.347587294,1.503864291,6.597695637,21.47023159,0
4.136889008,6.968784738,4.682651493,6.389043211,7.713980366,2.554002503,-1.931713824,8.116523044,0
-1.657556043,25.70288572,-8.845334602,0.635529175,-0.249712089,-2.365164342,-1.251059139,9.527666897,0
-5.878936553,-14.99488624,-19.13331732,1.662315378,4.097999068,-9.681145544,-4.971775552,-17.33263165,1
6.929846536,-1.756275277,-5.524821371,-3.658008898,-13.04602476,-18.51403201,-0.127801363,-2.653280685,1
9.023533093,4.889792999,0.510969853,-2.221123439,5.270382377,3.923054675,2.249842371,3.923778165,0
-8.858873036,-4.79712052,-0.1943455,0.010413767,-6.846969338,-4.641055744,4.925031833,-1.678685207,1
8.36075629,-2.516714862,15.60239414,4.733146144,14.17329255,5.704381628,5.639383255,7.143651736,0
-4.577207081,-3.986229228,-1.12029593,-1.501551634,-16.26646184,-11.49453682,-6.117999615,-0.164008511,1
15.90710457,6.327854593,8.374379638,0.416610362,1.839624781,6.269151047,18.23689573,0.287816037,0
11.68637023,15.84436648,10.455317,-2.859111766,2.200195607,-4.110975056,30.87228211,2.002779328,0
-11.48397748,-14.03472037,-3.023858362,0.506727613,3.521159057,-4.567801276,-10.3620996,4.229996279,1
7.864929471,3.842330318,2.489316595,10.3351324,7.850697808,5.604009664,-7.408010914,-1.136055421,0
-2.185263207,-7.359128731,-7.747704968,-3.306812983,-3.350076535,-9.56018465,-1.797819425,-22.41180513,1
-0.849760042,-10.02896833,-9.997122331,-2.385266895,-0.863181902,-4.174052254,-7.82045755,-11.90341787,1
-5.329038758,-10.82118822,-2.567551659,-3.008080597,1.173038095,-1.687762155,-6.394087395,-19.30257645,1
-9.801715007,-11.73215473,-18.30016514,-2.209645819,7.806592968,-5.278130291,-10.81159484,-13.79923992,1
7.959992365,11.62717788,11.49493886,0.949144747,12.85079504,4.038376468,2.058790445,17.11295221,0
-0.564682408,8.707291371,7.91252972,2.921333381,-9.016889024,-1.165952101,11.17478717,3.663800765,0
-0.632723835,9.428640621,2.720469352,2.901779971,4.736289474,-1.565128896,-2.393325218,19.76186983,0
-15.26123845,-3.01190219,-4.137433264,-1.429033007,-15.83765274,-28.84833872,-4.572562693,5.68078576,1
-7.619638439,3.400226215,-7.677058872,13.62549023,13.40864339,-3.051840968,20.1913724,10.51320138,0
0.938163771,14.54765056,3.478132018,4.110925471,7.018682493,2.359909359,22.63559116,21.60088447,0
-4.064111166,6.585987051,12.50298343,10.31517794,18.54772997,4.012372235,5.114281921,23.97533773,0
6.447630249,-2.008680462,-7.255477324,-2.375187523,-1.980386824,-1.891310512,3.597588281,-15.14413563,1
-4.710608356,-15.0938462,-5.266960454,-2.9999186,-11.90522434,-3.987671684,-2.880667732,-21.94439145,1
15.80484604,14.86486558,1.94861803,-3.439182402,9.148058822,5.039939564,4.593125687,14.46146846,0
2.244596016,12.83997517,4.528239029,5.450391696,2.806150145,6.083128414,15.6160465,-2.98449539,0
-6.416645527,2.02987914,-18.28883,-1.254021106,-33.85619999,-13.36392954,-0.125526226,-16.79549208,1
-7.577087567,-18.15790421,-13.78720416,1.818199939,-12.8389485,3.963889153,-7.910198078,-36.19188378,1
25.96724089,-7.737068388,-2.931644953,5.38974834,5.874202015,11.01693558,8.831379122,8.842440108,0
3.702674466,16.07895009,-13.55986632,6.082810505,5.026416887,2.441216195,11.16485369,24.35853904,0
0.955872498,7.61784474,-0.724440916,-0.794028069,-3.419600826,4.439893361,-6.095044037,-22.88969945,1
-1.960196737,21.5640139,23.19302101,13.61649552,-4.114824149,4.130703596,13.88622138,3.463281039,0
-5.878671817,-18.55255758,-8.579529834,-0.395554528,-11.71837446,-1.685641775,-5.781377579,-16.27330294,1
-8.923885583,14.44858955,3.647643229,7.012125456,0.515407781,2.234808659,4.09243077,16.91411458,0
0.766367492,21.00583678,10.74758759,7.224415358,13.94425025,2.138628673,8.929778748,2.227057954,0
-2.295100952,-20.86732137,-25.40019295,0.39531092,-8.210161352,0.367769885,2.241589304,-17.17219726,1
-5.500809953,0.086770026,-4.312099383,-0.164033468,12.23094895,-2.20367036,-0.642584428,-6.101707432,1
-6.663426357,-1.256087404,4.219320053,-1.319103292,-14.36276296,-10.40535727,-4.755376382,-21.88853168,1
4.085634439,6.252505462,19.6841884,-2.647697857,13.01636642,2.471349792,1.712824376,-0.726364551,0
-5.707740625,7.259582368,7.344159613,9.333686342,-0.616721633,10.40785019,13.32185852,7.966592678,0
-5.970716376,-13.24679824,-6.610589548,-4.164865782,0.533401245,1.746173762,-3.840494075,-7.419449077,1
-1.682462189,7.052151986,-10.34988328,-1.786217229,-3.667805089,6.470530741,-6.428846596,10.50032054,1
-12.32844037,-9.287107648,-18.165575,-3.934918961,-7.164172791,-4.369311132,-2.973704804,6.17518315,1
17.6790742,16.99677732,-1.033151249,10.23886195,11.41782112,6.173412888,7.774128347,0.790023114,0
-3.80204188,28.26459935,8.561668774,-2.134321063,2.363165809,4.953988501,5.175918339,-11.47074325,0
8.811728095,2.030938039,6.012718758,5.248800166,0.502180505,9.151009268,8.334937163,0.347566302,0
18.08856618,19.70068417,11.28003715,8.25583687,12.53150502,5.927390986,-11.07879144,0.289213107,0
-2.298725122,-1.141334051,-5.795345724,-2.31196633,-8.349462291,-21.97232625,3.640329481,-0.718760353,1
-11.13238134,-14.30006173,-7.00931661,-0.836291041,-4.050008643,2.642425309,-6.494323092,-5.206726881,1
-2.917952207,-10.33682892,-4.855342348,-2.24865378,-6.180780419,-0.279529118,-4.045307578,-7.63470533,1
4.849943695,-5.944769199,20.06368358,1.344362441,4.302479424,5.797183497,1.133540011,11.63186075,0
16.09398147,22.90443929,12.23286797,-2.856974752,20.69384124,9.514853141,18.96176081,-7.55293152,0
1.312840936,1.605059081,13.00528766,8.313392372,5.320275487,1.440753476,8.33291921,32.51882751,0
-12.23288792,-2.131504531,-10.95831437,-1.656149606,9.309360085,-1.040083493,-17.50170668,-19.507745,1
14.71586135,18.7176043,0.204237895,2.339791118,5.768563846,-4.812129372,-2.415156939,-0.646546308,0
3.578678672,-12.69930631,-13.47644618,-1.767748718,3.072588843,-3.855793338,-4.07967223,-2.001043684,1
-9.619061311,17.99392374,-4.828539802,-1.819897751,6.266422318,6.201629068,2.805551816,-17.13157736,1
-5.914896768,20.08124106,2.240973413,6.628529905,7.556219248,4.194177333,-10.74474696,17.72931272,0
2.922819277,5.097559289,8.957269616,6.678188478,9.084601983,7.287598381,28.21367464,15.70004094,0
-9.119281776,-12.1177454,-11.94197014,-2.594663989,-0.497048843,-0.676219927,-7.540741104,-8.55317802,1
-10.65856346,-2.144896939,-6.917581444,-0.36292278,5.123961901,-1.212983921,-0.437745174,-16.70660331,1
-0.869168871,-8.691670365,-10.93893899,-2.302055739,-6.940432607,-18.21995998,-8.327894181,-13.02118774,1
-11.1364986,-3.131394209,-4.750802157,-2.72697267,-8.204284318,-7.05609775,-8.801202006,2.071326866,1
-8.328085368,16.79537645,23.32684808,5.905886398,7.518254919,3.473026763,-1.670837536,16.73656092,0
0.169913558,-15.05363686,-7.043141655,1.756477365,16.10034731,-7.462088372,-4.2030002,-7.68145571,1
-1.647239584,9.607076415,9.913346713,8.407894036,5.424049061,2.293716339,10.96297321,-2.534833721,0
-9.455815133,2.608718684,-15.81184028,-4.079115309,-3.954245314,-3.482246991,1.722568071,-13.19471763,1
-7.49444484,14.52879509,14.51863879,0.77218514,1.056911009,4.431437422,7.338285574,6.814047159,0
-5.995741572,-8.47538586,-17.48116149,-2.552034862,-18.40947838,-8.463630215,4.182240586,-11.99471907,1
-1.681111098,-10.80483584,-15.63675775,0.011490577,-3.698409261,-12.00217371,-3.192245155,-4.067504903,1
